"ID"	"Population"	"Taxon"	"DR"	"L"	"WP"	"W"	"SL"	"SW"	"P"	"LM1_x_fl"	"LM1_y_fl"	"LM2_x_fl"	"LM2_y_fl"	"LM3_x_fl"	"LM3_y_fl"	"LM4_x_fl"	"LM4_y_fl"	"LM5_x_fl"	"LM5_y_fl"	"LM6_x_fl"	"LM6_y_fl"	"LM7_x_fl"	"LM7_y_fl"	"LM8_x_fl"	"LM8_y_fl"	"LM9_x_fl"	"LM9_y_fl"	"LM10_x_fl"	"LM10_y_fl"	"LM11_x_fl"	"LM11_y_fl"	"LM12_x_fl"	"LM12_y_fl"	"LM13_x_fl"	"LM13_y_fl"	"LM1_x_sh"	"LM1_y_sh"	"LM2_x_sh"	"LM2_y_sh"	"LM3_x_sh"	"LM3_y_sh"	"LM4_x_sh"	"LM4_y_sh"	"LM5_x_sh"	"LM5_y_sh"	"LM6_x_sh"	"LM6_y_sh"	"LM7_x_sh"	"LM7_y_sh"	"LM8_x_sh"	"LM8_y_sh"	"LM9_x_sh"	"LM9_y_sh"	"LM10_x_sh"	"LM10_y_sh"	"LM11_x_sh"	"LM11_y_sh"	"LM12_x_sh"	"LM12_y_sh"	"LM13_x_sh"	"LM13_y_sh"
"L203"	"2"	"L"	2.5775	8.73	4.7825	7.9625	2.5225	3.395	2.25	-0.011010635896939	-0.554715811595596	-0.00715249339353156	-0.380419853802642	-0.111731167259576	-0.227362931655387	-0.226947164856406	0.0769572971106327	-0.106887661190932	0.0305114050996546	-0.116421653125324	0.223017777206828	-0.0550654446418637	0.180257160943179	0.00658095211713687	0.283895076097171	0.0595055525788688	0.206945826535061	0.107687252497206	0.236516967215899	0.112556323687213	0.0457113414667363	0.232333418845298	0.0830385351766725	0.116552720638849	-0.204352789798208	0.0869179207401184	-0.602879937218914	-0.0392044861505194	-0.341001194236127	-0.125016928525121	-0.199808646584416	-0.232778763081588	0.110182630893591	-0.117557569221953	0.049721688389533	-0.130792227735606	0.227946113890923	-0.0589168623186156	0.18193831850698	0.0291135199023306	0.299397273434941	0.08162058078076	0.181517894921367	0.142216554855248	0.195694319899268	0.0920890745571238	0.0344256095255265	0.206078824743542	0.0571570840347071	0.0662303614542793	-0.19429115545738
"L204"	"2"	"L"	3.493	10.239	5.332	9.849	2.237	3.028	2.1	-0.0508881222509298	-0.580401221117837	0.0263621120002062	-0.410026028365414	-0.183868797146839	-0.165929346460517	-0.179163442834515	0.0745105265135745	-0.0913305081296384	0.0398223739996381	-0.0886916386497779	0.207661865318845	-0.0606973805531425	0.195391788755498	-0.0315118599376331	0.251869426683762	0.0387645616414254	0.202954746497986	0.0734653338048732	0.229665576511797	0.135950834945948	0.0660000107864819	0.21665601754066	0.0913890934870161	0.194952889569363	-0.202908812610829	0.00648694528605044	-0.60935242957167	0.0125938814911757	-0.39519407568878	-0.109372469364374	-0.189344324089054	-0.179316978372778	0.0856756282048637	-0.111953458607271	0.0724690806802029	-0.102951996179962	0.21146493296287	-0.0680581331993876	0.202736244213516	-0.00481500453259717	0.290939390873386	0.0706636151032979	0.193829433699487	0.113100259600957	0.205609851478495	0.107655108813997	0.0612617074307331	0.167494972132345	0.0715436080348047	0.0984732578285464	-0.201639048228855
"L205"	"2"	"L"	3.21666666666667	9.54333333333333	4.76	9.35666666666667	2.34333333333333	3.11333333333333	2	0.0348682087751989	-0.572495127144217	3.98012601212985e-05	-0.380271191389233	-0.23182078461032	-0.0969081353109362	-0.25468956123953	0.0628144809609107	-0.118517297311942	0.00352546051898281	-0.124542131944128	0.215316016070164	-0.0629035254970638	0.167180202728737	0.0154100110659376	0.293695091677441	0.0779563441307228	0.177662924968998	0.134504049990646	0.208679889243639	0.0702822536145704	-0.0145660085562607	0.246361174319375	0.056538669108954	0.213051457446412	-0.12117227287718	-0.00847440974052366	-0.66069768718646	-0.0201521086803049	-0.363997596136305	-0.127003516285662	-0.140864091524986	-0.199156005677636	0.0721141922827913	-0.100846921686799	0.0470154963253959	-0.119670297582843	0.199149105775052	-0.0663804578283936	0.170484692486984	-0.00430323482808334	0.282537878573819	0.0618244084857022	0.168743698908516	0.124828900288386	0.201034306114603	0.102328713006583	0.0513277940019934	0.206479925717955	0.0809445363735487	0.15052500481162	-0.107792325994953
"L206"	"2"	"L"	3.39714285714286	9.27714285714286	4.79	9.02	1.84714285714286	3.01428571428571	2	-0.000925178474653632	-0.545125088552724	0.00395113366594145	-0.427597366070607	-0.176916232848512	-0.223571757489873	-0.22291426820166	0.126397393114339	-0.0977237129808782	0.0533683750034096	-0.0705861184386912	0.22199503766869	-0.0462823997042151	0.203598208484341	-0.010601167622124	0.244796243952738	0.0444175148182556	0.189509813017082	0.0793105316653638	0.210863922931753	0.0995489755892152	0.0468906880929849	0.20712375278989	0.103804692339372	0.191597169742068	-0.204930162491504	0.0229141216239454	-0.587728350723889	0.00437332336913287	-0.405606202641309	-0.185181092598234	-0.16735364773471	-0.191794323914239	0.11375863523348	-0.0996741995299571	0.0743337626844318	-0.0699526767555429	0.21491496702524	-0.0449570920239733	0.203927760043327	-0.0176692363094965	0.229067873455309	0.0399422286892357	0.194835126337561	0.067212147284264	0.211613755863321	0.100685091362324	0.0611654391531512	0.221680590472878	0.101846534816569	0.152421118329664	-0.244775653512483
"L207"	"2"	"L"	3.20333333333333	8.36	4.315	8.195	2.32666666666667	3.00166666666667	2	0.000860064836103976	-0.482268758000829	0.00312036101058827	-0.396201087506483	-0.123523268962038	-0.242472178122799	-0.252448486623871	0.0800259001872021	-0.107233819850985	0.0219006138006492	-0.117984786176022	0.231430964761738	-0.0625698591372922	0.199420932653173	-0.00149593304480702	0.31297943133165	0.0590552605292234	0.193710371423802	0.114547380311232	0.237273296251767	0.105599410850717	0.0103291206375196	0.258222968233198	0.0674037620058702	0.123850708023954	-0.23353236942326	0.0348577462873926	-0.560629942265368	-0.0262824729668654	-0.392250142916748	-0.0946643477961876	-0.267357803086722	-0.219621294256778	0.134185534350591	-0.107601786410977	0.0834230435630206	-0.0879382518919962	0.226482643433397	-0.0492476717790029	0.195407561388244	0.00365851777318684	0.26889155588732	0.0516942930496498	0.180561037886385	0.0993543467155308	0.210009117494092	0.100642242049515	0.0695724695647696	0.20297741071734	0.0975546169391742	0.0921712685091919	-0.245849692238154
"L208"	"2"	"L"	3	8.675	4.13333333333333	7.91166666666667	2.43	3	1.5	-0.0218924745759018	-0.55640906674862	-0.0157623811191219	-0.386420737369994	-0.109896870483135	-0.244696635447621	-0.216760321788572	0.0811692431621853	-0.104295740670029	0.0336099686012574	-0.105510296298036	0.222931296341597	-0.057259693081382	0.189441126754711	0.00523643876739736	0.277165788282187	0.0562568499958017	0.212924545466262	0.101308147666031	0.226405969079298	0.102268107601354	0.0544299471108471	0.220442569543444	0.089622905345354	0.145865664442148	-0.200174350577463	-0.123946927047577	-0.534068193924588	0.0520975980282734	-0.369141144900138	-0.0288706322046375	-0.262655928841727	-0.203085255515759	0.0727278319313408	-0.131920030197065	0.0494937958045206	-0.148991606890678	0.203795948544663	-0.0859547234515931	0.186911091481644	-0.0375708924195242	0.294337371136881	0.0605402269471574	0.189534062174072	0.123655039188681	0.242293941312548	0.145522077571582	0.058726056409011	0.235388758208327	0.110155461628122	0.143136367782812	-0.242110292756348
"L209"	"2"	"L"	2.886	8.757	4.548	8.301	2.092	2.836	2.1	-0.00208251281588823	-0.531386472659134	-0.000426727346040615	-0.412847803560075	-0.154557249615016	-0.227122215629188	-0.2265056025886	0.0885557406230639	-0.103019608393751	0.051943261077683	-0.0877789462324061	0.224327312924274	-0.0503650071280579	0.200173626847427	-0.000497882151049427	0.265541710439671	0.047538840117477	0.197244267315307	0.0841418910044496	0.226775882022225	0.108011329808561	0.0498716985576126	0.229853092561392	0.0870753300758546	0.155688382778928	-0.220152338034721	-0.00496029155776371	-0.618372008295407	-0.00580422165353372	-0.377700007124487	-0.114270163315684	-0.190576714377108	-0.189627887570929	0.0789127485978781	-0.113181044134475	0.0577832126620244	-0.106523431249444	0.218155277868687	-0.0562246984869758	0.1892150028333	0.0114231705747142	0.263805818875699	0.0515731879295161	0.188645992375499	0.0903772283857796	0.225242951528647	0.111433177265375	0.0630943341740676	0.204669658787262	0.0803026981212098	0.121115315026159	-0.178509307240008
"L210"	"2"	"L"	2.74	8.805	4.925	8.5625	2.345	2.6925	2	0.0215300494606283	-0.541026998209726	0.00523380846516534	-0.366080160993294	-0.123304460260075	-0.237588387010813	-0.233490832146238	0.106942489517817	-0.113028639494923	0.0466559957851795	-0.109055593191891	0.239033129947819	-0.0589402622379888	0.210543612714517	-0.00683694964361997	0.279562117568691	0.0618290469322716	0.178659914505417	0.113715949692252	0.222564813627403	0.107609140234332	0.0279056030796069	0.219873300473178	0.0851485203742158	0.114865441716907	-0.252320650906832	-0.0329866450441494	-0.574271297208066	0.0109314136559684	-0.420784278614915	-0.101494688312615	-0.299917087684627	-0.131586831960148	0.0966516309579407	-0.0790150058043557	0.0852070844439584	-0.0438874575023321	0.221507089878914	-0.0209109486352392	0.221439451046449	0.00220679177428853	0.25838137666522	0.0194777346556764	0.231391168160568	0.0531252995688534	0.21713298550635	0.0828022381500428	0.140922218766227	0.120157071104568	0.148585809707057	0.121181028349441	-0.326246151625078
"L301"	"3"	"L"	2.62666666666667	9.31333333333333	5.67666666666667	7.80333333333333	1.74666666666667	2.96666666666667	2	0.0201515615450164	-0.525321615025295	-0.000466679218468043	-0.418561866513517	-0.128921663445384	-0.248095871324934	-0.215850568633616	0.12049607979882	-0.104623325171117	0.0637113561983978	-0.103730052608239	0.223458665712598	-0.0578093998976749	0.195782822871951	-0.00481829108530663	0.274151518792734	0.0579778019783153	0.188737414742863	0.101511900583631	0.221355955143126	0.115491888809094	0.0611172881972547	0.217265697321763	0.0973827379781806	0.103821129821986	-0.254214486572178	-0.0681999035617374	-0.527809780488472	0.0284707156628719	-0.42410867617628	-0.28572483549777	-0.0936364617912086	-0.337985421040653	0.0204769720289703	-0.0271572615816322	0.102062887553774	-0.213938062302385	0.173198480283572	-0.0207126405499466	0.110824022800114	0.0526506889754046	0.233081125658349	0.0187044432300274	0.231391168160568	0.214088250603254	0.183318373305574	0.154604016353085	0.0628199497020755	0.281018540581314	0.0608067993462848	0.142662354260634	-0.233166190704234
"L302"	"3"	"L"	2.12666666666667	9.79	4.93166666666667	8.08666666666667	2.175	2.77	1.83333333333333	0.0139231261317798	-0.550344639476033	0.0170225475514095	-0.400138992664026	-0.11528196000105	-0.213192015488554	-0.218414616332021	0.122304497926185	-0.12030684849542	0.0769212002884195	-0.115276351328002	0.219912794892797	-0.0675981608928184	0.199776780860986	-0.0129265975975408	0.277540837526928	0.0613569119617221	0.176902846472491	0.118869891364165	0.201180494888537	0.109637789479323	0.0484595389796767	0.208701397156713	0.095806522948693	0.120292871001739	-0.2551298671561	-0.0334097711117333	-0.477033060041771	0.0365011302716929	-0.505739310461478	-0.264327470202915	-0.299917087684627	-0.337985421040653	0.14670083236625	-0.0267898321030952	0.100904313196711	-0.213938062302385	0.254855058123896	-0.0296817489211454	0.14632747718851	-0.0454334327398183	0.255327353536475	0.02977855991833	0.209638241346414	0.216003427265828	0.183318373305574	0.0140391305803457	-0.0650990640634601	0.311233304854629	0.034412814746338	0.23082569486734	-0.0428690269210862
"L303"	"3"	"L"	3.14833333333333	9.54333333333333	5.84666666666667	9.29833333333333	2.405	2.755	2.33333333333333	0.026237545486082	-0.528191685630552	0.000200747065066325	-0.381686157158526	-0.123035424139074	-0.24725915932351	-0.22058296922725	0.105742917728108	-0.126999752343665	0.0526033962029119	-0.119052783580474	0.228993091888341	-0.0760141878162391	0.204171257656951	0.00612145050822332	0.298276854672629	0.0612949537415091	0.210352899401403	0.125613116491123	0.199847828931129	0.123221228938214	0.0328636098410717	0.202988792321009	0.0671463972716659	0.120007282555475	-0.242861251481621	-0.0418875560183365	-0.527809780488472	-0.0199403430831632	-0.463785684625064	-0.247990001408639	-0.300319746588059	-0.267749690574405	0.0411461533349974	-0.0274970925667282	0.102062887553774	-0.214437814158172	0.180932575681793	-0.0209109486352392	0.136277123165086	-0.045548945354377	0.332720162693811	0.0194777346556764	0.232386838315558	0.222163166945386	0.183318373305574	0.0285762677524348	0.10897238467645	0.2533592335343	0.00477726973423861	0.247987428200112	-0.0428690269210862
"L304"	"3"	"L"	3.09	9.67	5.6	9.19	2.32	2.35	2	0.0290513009022572	-0.525235629119311	0.0107900047004752	-0.405523311212874	-0.201364659859533	-0.191234599434718	-0.261989307479269	0.0986110830574764	-0.0883393407133688	0.0186968360246389	-0.0849094311576548	0.253784130012747	-0.0475912707161791	0.22205140650307	-0.000847797341493185	0.276184802874872	0.0542748627198084	0.191320885328625	0.0856677863558274	0.207742499957547	0.0754559015846594	-0.0232043475943558	0.226365609478878	0.0445353304396929	0.203436341525592	-0.167729086837412	-0.0599719391600025	-0.56994802067845	-0.00517912417893095	-0.398859931600929	-0.0910998096168464	-0.215838013792261	-0.190345442501322	0.0408251742031902	-0.0977363868373107	0.00544819877800334	-0.128648672933845	0.221201023020955	-0.0691758234741948	0.186603290580947	0.00183719234282098	0.286305449600002	0.0529007342249671	0.208448794778313	0.131895229700313	0.237670901159976	0.103139709627429	0.0690988223411138	0.211189852979731	0.10235002398493	0.141194479827192	-0.173305712375791
"L305"	"3"	"L"	3.37	10.75	5.7425	9.695	1.715	2.9625	2	-0.0100203678392121	-0.565190864090507	-0.0142447246144953	-0.4431397075584	-0.12307679661856	-0.222988898303912	-0.203525081727784	0.0870708916198782	-0.10297509377757	0.0431068941078559	-0.0873449603124546	0.218174973160602	-0.0455096384215979	0.188938559946615	0.00322648629621717	0.266428999821928	0.0582531569225046	0.209598186717533	0.0923782179827486	0.225834121604049	0.10013029175225	0.0737326446977967	0.201902490544102	0.0946526327479018	0.130806019813851	-0.17621843447134	0.00902684773327664	-0.597691537390553	0.00419939095334091	-0.415718448722685	-0.118829295963201	-0.147329759927557	-0.206573886636634	0.0364429788208639	-0.0622819927681425	0.0154036037413377	-0.0818343155558676	0.249963343934959	-0.0477131685089226	0.239868959853472	0.00480622091391289	0.312143515628714	0.0414888186541252	0.222605842059722	0.0751377660955809	0.231262954817713	0.0487699964748573	-0.0103716741255692	0.201881734233189	0.00477726973423861	0.131921884374484	-0.141357048424656
"L307"	"3"	"L"	2.855	9.7725	5.945	8.5875	1.915	3.5675	1.75	-0.00379390974238418	-0.55773705275603	0.000781875283526509	-0.391694172254028	-0.108538142849278	-0.251510193590129	-0.209431413337031	0.104485794743835	-0.109175571201001	0.0716618224991055	-0.103478677728559	0.227464421631353	-0.0543227293076299	0.194980195547208	-0.00291792946951219	0.275329516501554	0.0514023664962099	0.191038470033027	0.0973721083694088	0.21682648965921	0.108339618330174	0.0624326025459537	0.209882720974071	0.0916582923782994	0.123879684182005	-0.234936186939359	-0.0236270444160021	-0.537368211924165	0.0226413400751947	-0.459524487755969	-0.264327470202915	-0.299917087684627	-0.299412164650928	0.134585935707297	-0.0888390814751665	0.0855596847471785	-0.213938062302385	0.252518932076944	-0.0456993379075493	0.218917570876503	-0.0454334327398183	0.236948472077661	0.0187044432300274	0.232386838315558	0.214088250603254	0.153834183604426	0.0395699915014377	-0.0518517866221134	0.220980649419302	0.00536294351709856	0.233144832066944	-0.0467912587185789
"L401"	"4"	"L"	2.844	9.449	4.839	7.071	2.354	3.113	2	0.0662575358436625	-0.511186935204221	0.0407991115540953	-0.393567000790126	-0.23268026365258	-0.11680641328292	-0.238276593022472	0.075322976701331	-0.125063127285275	0.0187433944862042	-0.149094628854739	0.218490769893056	-0.0916843733794243	0.197442748127778	0.00592520431986156	0.299484244983091	0.0719787369524897	0.168803042744707	0.158326983528743	0.204334397591935	0.134429445528495	0.0366378657289379	0.246676521625324	0.0541593665964667	0.112405446841816	-0.25185845757624	-0.00659725775991604	-0.598768771296317	-0.0031054692900792	-0.398615396957685	-0.124206474989911	-0.236475693734003	-0.188841675198139	0.108799757187037	-0.101511742382838	0.079392249564627	-0.0693917577164322	0.213562973122366	-0.0385915835661297	0.187696833850785	0.00852123786198537	0.232126585753153	0.0434505411199154	0.200995292631549	0.0643245040372438	0.223976937114689	0.100062724059803	0.101646882437258	0.19236313283048	0.121085032221093	0.123523820994021	-0.235422681894552
"L405"	"4"	"L"	3.17857142857143	9.06142857142857	4.75571428571429	8.44714285714286	2.20714285714286	3.09857142857143	2	0.0150947799684845	-0.586059476226119	-0.010525829829239	-0.4191904904302	-0.141084682811001	-0.198990672791282	-0.176541941218058	0.111418882408938	-0.0883374925774568	0.0542187223248207	-0.0819270786763049	0.216470591377258	-0.0441918718843558	0.188381346708648	-0.00550989360816973	0.258967541335175	0.0433712975145436	0.202486545053031	0.071972342301096	0.226555131734243	0.101031172668788	0.0702183007079876	0.203552230561933	0.122481562197175	0.11309696758974	-0.246957984399676	-0.0275212402303497	-0.608919070232978	0.0161660144606274	-0.385119820172997	-0.0891937014901901	-0.216651295220846	-0.212354413949278	0.091547121867726	-0.0825570854462477	0.0471196275259148	-0.0883420739353178	0.231801806396225	-0.0416826306787291	0.194546846112774	0.0169968749239943	0.277639787532375	0.0442187769413036	0.184343137262857	0.083003033633313	0.215600428786296	0.0774253321583237	0.0588765090303008	0.17688095156645	0.110147395695707	0.126960162046101	-0.200932474583354
"L406"	"4"	"L"	3.19	9.03	4.66	8.03	2.38	3.05	2	0.0332828215078616	-0.567069275569349	0.0072306021906741	-0.416833611038889	-0.125192996507693	-0.231488409440346	-0.212425998593705	0.11968654107645	-0.120310120893247	0.0648609750028573	-0.0966021554910726	0.234913906995088	-0.0500774532185701	0.187394833143042	0.0292442262114992	0.256550150175003	0.0628472009881376	0.197249174475047	0.0996020077713134	0.215061020513899	0.0993552590000803	0.0714200386491175	0.179620387144414	0.107806395713595	0.0934262198903065	-0.239551739695517	-0.00933240701457578	-0.591033366456807	-0.00454889037415857	-0.402556623350475	-0.130603595569986	-0.170488100148953	-0.190884562027549	0.095446813501753	-0.105660463129782	0.060260095379383	-0.119049349398225	0.192793379009487	-0.0625044330865471	0.164028154204193	0.0018499663409668	0.265927330276282	0.0345183817926718	0.19951620500218	0.114854067107922	0.215333477531726	0.126345288840889	0.0743194690091898	0.216088118632706	0.110441640155961	0.128927877885669	-0.213988474113921
"L407"	"4"	"MAC"	2.69666666666667	9.70333333333333	5.28666666666667	9.04666666666667	2.33666666666667	2.72666666666667	1.33333333333333	-0.00377251105055093	-0.528551300357933	0.00514930881449938	-0.379080847538406	-0.127465550431031	-0.281419971960302	-0.246171084432749	0.115487912101912	-0.117905968714826	0.0548644983819846	-0.113847501990586	0.224720687118814	-0.0386527471687565	0.182130193001695	0.0358611418917002	0.28069365704157	0.0442812488225592	0.171905232296084	0.104337076346399	0.223515691019916	0.0947653077134756	0.03931243341633	0.226992473138031	0.118261965562444	0.136428807061835	-0.221840150084108	-0.0142050580295953	-0.578414237612962	-0.00810008448078874	-0.352513334351947	-0.0910838749413714	-0.227852225664883	-0.225582821666664	0.100428244582457	-0.0889385285047666	0.0363238474685037	-0.111939928544944	0.228691586023566	-0.0462739842313766	0.188988844181818	0.0106760471489553	0.285695847620423	0.040333905240564	0.182333227923112	0.0965896239832094	0.234949799108936	0.0880572431370489	0.00645506001046114	0.221982765402229	0.117948887665867	0.1284846954875	-0.223035546955352
"L408"	"4"	"L"	3.91333333333333	9.77111111111111	4.67333333333333	8.29555555555556	2.39111111111111	3.03888888888889	2.33333333333333	0.00677274040463892	-0.516876481136927	0.00716476799159893	-0.40859120106853	-0.130206578008063	-0.240723202196925	-0.22981685708465	0.0871861479659455	-0.133817237786495	0.0608985883808374	-0.129194058920536	0.218465900547195	-0.0736391423829706	0.193995627745666	0.0111101797693128	0.294893289050168	0.078039856058376	0.184619486790722	0.130066277258745	0.202171455959811	0.124704792509315	0.0625091752727109	0.21773852272553	0.0834770145329531	0.121076737465196	-0.222025801843628	-0.00981329418777427	-0.555651280028479	0.00525977720646746	-0.428311584499206	-0.0779124073925223	-0.248892094310089	-0.196771867690963	0.0998342249999316	-0.0973808683232181	0.100904313196711	-0.0962728469295177	0.223568448511611	-0.0584479826038283	0.202253876434844	-0.0155078251370933	0.282048886124774	0.0552166320066497	0.187118746904384	0.102241265866435	0.210288423890175	0.105204554801239	0.0720070975912042	0.185393157803939	0.0957264609699381	0.0987917045801864	-0.240895519785799
"L409"	"4"	"L"	3.43	9.435	4.765	7.585	2.405	3.56	2.5	-0.00682915875250796	-0.547700480262113	-0.00776056905810736	-0.410018540729202	-0.123465111013914	-0.229001086435851	-0.246219572830962	0.0474087012278111	-0.0902946873778299	0.0431168001349645	-0.0693712971596914	0.228005034656878	-0.0356044362229521	0.206836346365468	0.0163183827033035	0.264784082739142	0.0601585200587081	0.218803767393766	0.0786437133728833	0.225641074633182	0.0998261869040016	0.0786802048212107	0.211834276643298	0.110993949133081	0.112763752733771	-0.237549853678337	-0.0722440678627865	-0.529823123225704	0.0359987338744789	-0.385377626868184	-0.0781503776904176	-0.237513526849711	-0.247194862238975	0.0385599181925311	-0.11467908184224	0.0422826897428056	-0.104900800366832	0.226361264855915	-0.0558698535238074	0.213594379205567	0.000279678302369232	0.258115658364532	0.0528954277974277	0.220064313176764	0.0883962687339495	0.237028886360935	0.135342252656704	0.0815034055702912	0.227067387746095	0.0948450593156485	0.133059294414034	-0.259641297841391
"L410"	"4"	"L"	2.87666666666667	10.4633333333333	6.33	9.04333333333333	2.49	2.78666666666667	2	0.0124219412051101	-0.525320802810999	0.00920585214209241	-0.435694634581871	-0.152494484286709	-0.221280763026325	-0.199968701789183	0.118416548232955	-0.0947907816823022	0.0806672141548726	-0.0955271329793982	0.19939209013825	-0.0648639476766821	0.176008182506157	-0.0204054609892392	0.272067229167856	0.0569692481005677	0.194667371849166	0.1023412307575	0.223124152239607	0.122590547299895	0.084910507666817	0.219350506182707	0.117682090274383	0.105171183715642	-0.284639185810867	-0.0398485771775145	-0.477033060041771	-0.0262824729668654	-0.461286292472743	-0.258307335495262	-0.300319746588059	-0.299412164650928	0.0423544459905813	-0.0149151030580835	0.100218147028598	-0.202614186106384	0.180932575681793	-0.0249299773426576	0.11901927558689	0.0361730215320257	0.325553643788695	0.0194777346556764	0.239743075933281	0.214088250603254	0.183318373305574	0.059216325195886	-0.0518517866221134	0.313962119256875	0.0989320154073067	0.19315624144567	-0.0493205656112261
"L502"	"5"	"L"	3.29	10.18	4.18	8.765	1.975	3.325	2	0.0127890892627325	-0.59849917177608	-0.012665594880888	-0.385181731197388	-0.214495258780148	-0.19285625564715	-0.223813234568533	0.0747725243145416	-0.125468704390499	0.0613376381798716	-0.0410684786551087	0.211551186758273	-0.0295157977447823	0.200825035539697	0.00282728330480529	0.250291622822451	0.0394605771925791	0.202732873663827	0.0579038830167693	0.209910441283089	0.114285920084991	0.0473084706508622	0.208906458055721	0.0718357720612228	0.210853858102362	-0.154028406653218	-0.0582693111037361	-0.537368211924165	0.0260621810139646	-0.459524487755969	-0.264327470202915	-0.267357803086722	-0.31005987739377	0.066255213338358	-0.0419926076645651	0.111666182976333	-0.202614186106384	0.228356465894229	-0.0328166704124214	0.150367001582348	-0.0472264180735133	0.233081125658349	0.02977855991833	0.130816510778697	0.216003427265828	0.176324905166495	0.0240567847685033	0.10897238467645	0.324486742484123	0.0490330325353997	0.281401733157085	-0.0493205656112261
"L504"	"5"	"L"	3.675	9.495	5.57	9.255	2.38	4.285	2	-0.0162836377109899	-0.562360504802989	-0.0128203420524965	-0.374692416581753	-0.130680896512498	-0.227276062620022	-0.217753594557853	0.0721333591104927	-0.108961730660466	0.0290203006503335	-0.116279103081717	0.212500985848507	-0.0703089224579327	0.19346981293242	0.00173970253391542	0.309156582654766	0.0737263222453329	0.193839455824594	0.12219966981752	0.212081107852051	0.113322602335131	0.0302510840992642	0.206612000722947	0.0847989462842799	0.155487929379106	-0.172922651251945	0.0272507766623967	-0.610734748165109	-0.0105503838388214	-0.408074887049789	-0.146711370144678	-0.170256153668815	-0.181484760967341	0.114961490083316	-0.0986579495486013	0.0437082556729814	-0.1041140808987	0.215303696609606	-0.0669353581372285	0.181304392603387	0.0123235319308473	0.276708296397701	0.0705146374226942	0.186990088625072	0.10713158019377	0.21091385814403	0.094868690898294	0.0377142789179719	0.172829483436152	0.100079145413843	0.123535202991217	-0.178617713584193
"L505"	"5"	"L"	3.19	8.17166666666667	5.14666666666667	7.94333333333333	2.095	3.61	2	-0.0204663600332824	-0.577888704026524	0.00863314569302727	-0.444851579027368	-0.163485651196306	-0.206974903674658	-0.160125121449209	0.155176957355277	-0.0769080980649967	0.0783700541865614	-0.0817402327821502	0.209907779063784	-0.0540890770853945	0.164336471999326	-0.0211838923410136	0.245660329869135	0.0312425377365192	0.184641199767873	0.0606825780611933	0.214687449130421	0.100541891226834	0.0779471063500135	0.194072795731274	0.143108468273858	0.182825484503505	-0.244120629267699	0.0414126717929999	-0.683399486869884	-0.010393355210597	-0.378108083414548	-0.160713745609022	-0.114517124226162	-0.187817422438854	0.117066202843627	-0.0992410426711779	0.0470042695479882	-0.0824971813543305	0.210148221837656	-0.0402311274531599	0.175546899737401	0.0198740505184491	0.233081125658349	0.0506513470327214	0.17004116890538	0.095569964306894	0.205404352496579	0.0963544210073879	0.0758288645445506	0.161491275079934	0.120577740978627	0.115540144998754	-0.178674152039564
"L507"	"5"	"L"	3.065	9.865	5.23	9.465	1.875	3.47	2	0.0182013213454776	-0.528299891509095	0.00782834851851968	-0.432873146952983	-0.17891417625146	-0.218782682409589	-0.222779239275052	0.113349850272734	-0.116881723414763	0.0696612486262503	-0.0702133706772816	0.235974542588365	-0.0500419282909469	0.215437615205617	-0.0024445059056227	0.26180436536056	0.0392172278381946	0.199668009821987	0.0557565349219406	0.208424319623122	0.127189178043993	0.0231585996850727	0.207661218541853	0.0601497308114688	0.185421114605148	-0.207672561123511	0.0596548359984984	-0.527809780488472	-0.0325679507802843	-0.463785684625064	-0.28572483549777	-0.267357803086722	-0.31005987739377	0.0687415531532321	-0.0149151030580835	0.111666182976333	-0.214437814158172	0.21146493296287	-0.00782202781054908	0.193973872723086	-0.0415603142096829	0.281387254654463	0.0234980758436215	0.232386838315558	0.222163166945386	0.153834183604426	0.0238128295749298	-0.0650990640634601	0.324486742484123	0.00922021951663728	0.247987428200112	-0.0457966747871933
"L508"	"5"	"L"	3.08	10.76	5.99	10.07	2.26	2.89	3	-0.01567084750971	-0.555111604481873	-0.00727646069009435	-0.410637508755867	-0.114546682850998	-0.231923771177551	-0.224855309718009	0.0923505778975743	-0.104736349925838	0.0399235054039832	-0.0891913369611197	0.216333884845594	-0.0530230522120707	0.182599649488506	-0.00284097314825651	0.262386338990382	0.0596828974814057	0.205758369732307	0.090752296826561	0.237899863213633	0.124893671428426	0.0775010964908562	0.217196229011726	0.0955126048274053	0.119615918267977	-0.212593006474948	0.030502943256859	-0.576248553731242	-0.000521487886602758	-0.360308261478126	-0.0778471218871501	-0.227922872927965	-0.221847879832086	0.0867495135404721	-0.109857764993312	0.0614866486825526	-0.0969658261888832	0.246342330184062	-0.0579202031300181	0.212138080830538	-0.00798581990401154	0.308252061115634	0.0595956196702387	0.183853024489387	0.118326446636493	0.219929732584527	0.0883576511901626	0.012860094212559	0.211862536902002	0.0571584452122727	0.0643009061663078	-0.224290242714673
